Nr,R_x,f_1,f_2,Generation,Rank
120,39-18-54-38-22-33-20-17-9-68-11-31*14-44-17-55-10-8-56-6-47-53-46*27-67-5-18-54-36-45-34-57-35-6-63*0-23-69-38-36-45-41-12-4-7*48-29-69-23-50-43-17-10-16-26-62*4-25-57-35-64-52-20-17-61-44-60*59-1-16-10-52-64-58-45-36-54-5-37*3-38-36-45-34-35-51-8-26-30*32-37-65-5-18-54-36-45-58-64-52*19-38-22-33-20-10-16-26-49-15-42-24-21*7-4-25-12-41-45-22-33-50-2-14*4-25-57-35-51-8-26-1-9-68*47-6-35-34-41-12-4-40-7-53*28-8-51-35-34-41-45-36-54-18-39*7-4-12-41-45-36-19-66-69-23-50-13*,28.62617007,618,0,7
121,42-49-1-16-10-20-43-50-23-69*27-25-12-41-34-35-51-8-26-16-1-31*67-5-18-54-36-45-34-35-51-8-26-49*15-30-26-16-10-55-20-43-50-0-69*54-19-38-22-33-20-17-59-9-68*37-32-18-54-36-45-34-57-35-6-47*24-63-6-35-57-34-41-45-36-54*26-8-52-64-58-45-36-54-18-65-39*65-54-19-38-22-33-20-17-9-68*8-52-64-58-45-36-38-19-66-48*11-1-16-26-8-28-56-6-47-53*44-14-2-50-13-22-45-41-12-4-7-46-40*47-6-56-8-10-55-20-17-61-60*19-22-33-20-55-10-16-26-30-62*29-3-0-50-43-20-55-10-16-26-30-62-21*,30.53399233,591,0,8
122,68-9-31-1-26-16-10-20-33-22-19-66*7-4-25-41-45-36-38-19-66-48*29-3-69-23-50-43-17-59-1-49-62*37-32-65-39-18-54-36-41-25-4-7-40-46*0-2-50-43-17-10-16-26-30-24*44-14-60-61-43-13-33-22-19-54-5-67-27*30-26-8-51-34-45-36-38-19-66*24-21-63-6-35-57-34-45-36-38*30-26-8-51-58-45-36-38-19-66*52-8-28-56-51-64-35-6-63-30-26*4-12-41-34-35-51-8-26-49-15*3-66-38-36-45-34-51-8-26-30*42-15-49-26-16-10-55-20-33-22-38-66*48-66-38-36-45-34-57-35-6-63*11-1-26-8-56-6-47-53-7-40-46*,30.87628818,588,0,8
123,56-28-8-55-10-16-1-26-30-63-21*47-53-7-4-25-34-35-6-56-8-52-64*15-42-49-26-16-10-20-33-22-38-19-66-48*30-26-8-28-56-51-34-41-27-67*26-8-52-64-58-45-36-38-66-48*46-40-4-12-41-58-64-52-20-17-61-60-44-14*65-32-39-18-54-36-45-41-34-51-8-26-62*13-20-55-10-59-17-50-33-58-64-52*28-8-56-51-58-45-36-54-5-37*16-10-55-20-33-22-38-19-66-48*31-11-1-26-30-24-63-6-47-53*27-67-5-54-18-19-38-36-45-41-57*0-2-50-43-17-55-10-16-26-30-24*29-3-69-23-50-43-17-59-9-68-11*40-7-53-47-6-56-28-8-26-49*,29.37273969,599,0,8
124,2-50-43-17-10-55-16-26-30-24*14-2-50-13-22-45-41-12-4-40-46-53-47*4-12-25-27-41-36-54-18-5-67*0-69-38-36-45-41-25-12-4-7*15-49-26-8-52-64-58-45-36-38-18*63-6-35-57-34-45-36-54-5-65*18-54-36-45-58-35-51-8-26-30-42*3-69-23-50-43-20-10-16-26-49-15*24-21-63-6-35-34-45-36-54-5-65-32*31-1-16-10-55-20-33-22-38-19-66-29-48*21-24-30-26-16-10-17-61-60-44*37-5-54-36-45-58-64-52-8-26-62*11-68-9-59-17-20-33-22-38-19-18-39*3-66-19-38-22-33-20-55-16-26-8-28-56*4-25-57-51-64-52-20-17-61-44*,29.10598234,604,0,8
125,46-40-7-4-25-41-36-38-66-48*5-54-36-45-58-64-52-8-26-16*8-52-64-51-57-35-6-63-30-26*24-42-49-26-16-55-52-64-58-45-36-54*31-1-16-26-8-56-6-47-7-40-46*37-65-5-67-27-25-4-7-40-46*13-43-17-50-2-0-23-69-38-22*15-30-26-8-56-51-35-34-45-36-54*16-10-55-52-64-58-45-36-54-18-39*2-50-33-22-45-41-12-25-4-53*9-11-59-17-20-33-22-38-19-54-32*68-1-16-26-8-56-6-47-7-40-46*29-3-66-19-36-45-34-35-6-63-21-62*60-44-61-17-55-8-28-56-6-47-53*2-14-61-17-20-13-22-38-19-66-69-23*,29.16532809,601,0,8
126,30-26-8-51-34-45-36-38-19-66-29*62-49-26-8-51-35-34-45-36-54-5-65*47-53-4-12-25-34-35-6-56-28-8-51*0-2-50-43-20-55-10-16-26-30*21-63-6-35-34-41-45-36-54-5-65*37-5-54-19-38-36-45-58-64-52*32-54-36-45-58-64-52-10-16-26-49*1-26-16-10-55-20-33-22-19-66*42-15-49-26-8-56-51-35-34-41-27-67*2-14-61-17-20-13-22-38-19-66-3-23*39-18-38-22-33-20-17-59-9-68*24-30-26-16-10-55-20-43-50-23-69*31-11-9-17-20-33-22-38-19-18-39-48*2-50-43-20-55-8-28-56-6-47*46-40-7-4-25-57-51-64-52-20-17-61-44-60*,29.21979888,600,0,8
127,38-36-45-58-64-52-8-26-49-42*13-20-52-64-58-41-25-4-7-40-46*5-54-36-45-41-34-35-6-63-21*2-50-0-23-69-38-36-45-41-25-4-7*37-65-5-54-38-22-33-43-61-60-14*37-65-5-54-36-45-58-35-6-63*3-66-19-38-36-45-41-12-4-7*26-16-55-52-64-58-45-36-54-18-39*62-26-8-51-34-45-36-38-19-66-29*1-16-10-20-33-22-38-19-66-48*15-49-26-8-51-35-34-45-36-54-18-65-32*7-47-6-56-28-8-10-17-61-44*57-41-27-67-5-54-36-45-58-64-52-8-26-16*21-24-30-63-6-47-53-7-40-46*31-11-68-9-59-17-20-33-22-38*,29.98122699,594,0,8
128,48-29-69-23-50-43-17-59-1-49-15-42-62*5-54-19-38-22-33-20-17-9-68*28-8-51-35-41-45-36-54-18-39*39-18-54-36-45-41-34-57-35-6-63*40-4-25-34-58-64-52-20-17-61-43-13*2-50-33-22-45-41-12-25-4-7*28-56-51-35-34-45-36-54-18-65-32*49-26-8-51-35-34-41-45-36-54*46-7-4-25-34-51-64-52-20-17-61-60*66-3-69-23-50-43-20-10-16-26-30*27-67-37-5-18-54-19-22-33-20-17-59-11*14-44-61-17-10-16-26-30-24-63*31-9-68-1-26-8-56-6-47-53-40*21-30-26-16-10-55-20-43-50-0-69*28-8-56-51-34-45-36-54-18-39*,29.63197952,595,0,8
129,11-9-17-20-33-22-38-19-54-32*11-9-17-20-33-22-19-54-18-39*46-40-47-6-63-24-30-26-1-68-59*0-2-14-61-17-20-55-10-16-26-30-63-21*37-65-5-54-38-22-13-43-61-60*39-18-54-36-41-34-51-56-8-26-49-42*57-35-41-12-25-4-40-46-7-53-47*31-1-26-8-28-56-6-47-53-40*62-15-49-26-8-52-64-58-45-36-54-18-32*67-27-41-34-35-51-8-26-1-9-68*4-25-34-35-51-56-8-26-1-68*69-3-23-50-43-20-55-10-16-26-49*63-6-35-34-41-45-36-54-5-65*37-5-54-19-38-22-13-43-61-44*29-48-3-66-19-36-45-41-25-4-53*,29.58123634,598,0,8
130,5-18-54-36-45-34-57-35-6-63-21*62-26-8-56-51-35-34-41-27-67*4-25-41-34-35-51-8-26-1-31*11-59-17-20-33-22-38-19-54-18-32-39*40-7-47-6-56-8-10-17-61-44-60-14-2*24-63-6-35-34-45-36-38-66-69*0-23-50-43-20-10-16-26-49-15-42*7-47-6-63-24-30-26-1-9-68*58-33-13-20-52-64-51-35-57-25-4-7-46*6-35-57-34-45-36-38-19-66-48*62-30-26-16-10-20-43-50-23-69*11-9-17-20-33-22-38-19-54-65-37*47-53-7-46-40-4-12-25-34-35-6-56-28-10-55*3-66-38-36-45-41-34-35-6-47*29-69-23-50-43-20-10-16-26-30*,28.94560709,617,0,8
131,7-4-25-41-45-22-13-50-2-14-60*47-6-56-8-28-10-55-20-17-61*33-13-50-43-17-20-52-64-51-58-57*53-47-6-63-24-30-26-1-9-68*46-40-53-47-6-56-28-8-10-59*62-24-63-6-35-34-45-36-54-5-37-65*37-5-54-19-38-22-33-43-61-44*26-8-51-34-41-45-36-54-18-39-32*53-4-12-25-41-45-36-38-19-66-48-69-29*31-11-49-1-26-8-51-34-41-27-67*11-49-1-26-8-56-6-47-40-46*16-10-20-33-22-38-54-5-65-37*0-23-3-19-38-22-33-20-10-16-26-49-15-42*21-6-56-51-34-25-12-4-40-7-47*5-54-38-22-33-20-17-59-9-68*,28.96482657,616,0,8
132,30-26-8-51-35-34-41-25-27-67*37-65-5-54-38-22-33-20-17-59-11*24-21-63-6-35-57-34-45-36-38*42-15-49-26-16-10-20-33-22-38-19-66-48-3*39-32-54-36-45-58-64-52-10-16-26-49-62*26-16-10-55-20-33-22-38-19-66*53-47-6-56-28-8-55-10-17-61-60-44*37-5-54-36-45-58-51-35-6-63*5-18-54-36-45-34-35-51-8-26-49-15*5-18-54-36-45-58-64-52-8-26*43-61-14-2-50-13-22-45-41-25-4-7-46*19-38-22-33-20-10-16-26-30-24*0-69-38-36-45-41-25-12-4-7*29-23-69-66-19-36-41-25-4-7-46*31-9-68-1-26-8-56-6-47-40-46*,29.0694487,613,0,8
133,31-11-59-17-20-33-22-38-19-54-5-37*57-35-6-56-51-34-25-4-40-7-53-47*0-50-13-33-58-64-51-35-6-47*28-56-6-35-34-45-36-38-19-66-3-48*21-24-30-26-16-10-55-20-43-50-2*42-49-26-8-52-64-58-45-36-54-18-65-39*49-1-26-8-51-35-34-41-27-67*37-65-5-54-36-45-58-51-8-26-62*29-3-69-23-50-43-20-55-16-26-30*3-69-23-50-43-17-59-68-9-11*15-49-1-16-10-20-43-50-23-69*32-5-54-38-22-33-20-17-59-9-68-11*47-53-7-46-40-4-25-34-35-6-63*7-4-12-41-58-64-52-55-17-61-60-44-14*22-33-20-55-10-16-1-49-15-42*,29.09248924,612,0,8
134,29-3-66-19-36-45-34-57-35-6-63-21*31-1-16-10-55-20-33-22-38-19-66*68-11-1-26-8-56-51-34-41-27-67*4-12-25-41-34-58-33-50-2-14*58-33-20-10-8-28-56-51-35-64*0-50-43-20-55-10-16-26-30-24-63*18-54-36-45-58-64-52-55-16-1-31*3-66-38-36-45-34-35-6-63-24-62*2-14-61-17-20-13-22-38-19-66-3-69-23*32-5-54-36-45-58-64-52-10-16-26-49-15*42-49-26-8-52-64-58-45-36-38-66-48*31-1-26-8-28-56-51-41-27-67*7-40-46-53-47-6-56-8-10-17-61-44-60*9-59-1-26-8-52-64-58-45-36-54-65-39*37-5-18-54-19-38-22-13-43-61-60*,28.54533089,632,0,8
135,1-16-10-52-64-58-45-36-54-18-39-32-65*31-9-68-1-26-8-56-6-47-53-40*2-50-33-22-45-41-12-4-7-40*29-69-23-50-43-20-10-16-26-49-42*39-18-54-36-45-58-51-56-6-63*21-30-26-16-10-55-20-33-22-19-38*49-26-16-10-55-20-33-22-38-69-48*63-6-35-34-45-36-38-66-3-69-0-50-13*5-54-38-22-33-20-17-59-9-68*7-47-6-63-24-30-26-1-9-68*57-25-12-41-34-35-51-56-8-26-49-15-62*2-50-43-20-55-10-28-56-6-47*29-3-66-38-36-45-34-35-6-47*27-67-37-5-54-19-22-33-20-17-59-9-68-11*46-7-47-6-56-28-8-10-17-61-44-60-14*,28.57527113,630,0,8
136,53-47-6-56-8-26-30-24-21-63*61-17-20-52-64-51-34-25-4-7-46*27-67-5-18-54-36-45-58-64-52-8-26-49-15*48-66-38-36-45-34-35-51-8-26-62*60-44-17-10-8-28-56-6-47-40-46*23-69-38-36-45-41-12-25-4-53*14-2-50-33-58-34-41-12-4-40-46*23-3-66-19-36-45-34-35-6-47*68-9-11-49-26-8-56-6-47-53-7-40-46*32-39-18-54-36-45-41-25-4-40-46*31-1-16-10-55-52-64-58-45-36-54-18-65-19-22-13*17-20-52-64-51-57-25-4-7-46*15-49-26-8-51-64-58-45-36-54-18-39*29-69-23-50-43-17-59-1-49-15-42*24-30-26-16-10-20-43-50-0-69-18-37*,28.5442043,654,0,8
137,42-15-49-26-16-10-20-43-50-23-69*39-18-54-19-38-22-33-58-64-52-10-28*27-12-41-34-35-51-56-8-26-1-31*39-18-54-36-45-41-34-51-8-26-49-42*40-7-47-6-56-8-55-17-61-44*63-24-30-26-1-16-10-55-20-43-50-2*15-49-26-16-10-52-64-58-45-36-38*15-49-26-1-16-10-55-20-33-22-13*3-0-23-69-38-36-45-41-25-4-7-53*31-11-9-68-59-17-43-50-23-69*7-4-12-41-58-64-52-20-17-61-60-14*46-7-4-25-41-45-36-38-19-66-29*37-32-54-38-22-33-20-17-59-9-68*57-51-8-52-64-58-45-36-38-19-66-48*65-67-5-54-36-45-41-35-51-8-26-62-21*,28.61630074,623,0,8
138,46-7-4-25-41-45-36-19-66-48-29*4-25-27-41-36-54-18-5-37-67*21-63-6-35-41-45-36-54-5-37*14-2-50-13-22-45-41-12-4-40-46*37-5-54-36-45-34-51-8-26-49-62*57-51-8-10-55-52-64-58-45-36-54-18-32-39*23-69-38-36-45-41-25-4-7-40*21-63-6-35-34-45-36-38-19-66*65-19-38-22-33-20-17-59-9-68-11-15*31-9-59-17-20-33-22-38-19-18-65*3-66-19-22-33-20-55-10-16-26-62-42*0-2-50-43-17-55-10-16-26-30-63*53-47-6-63-24-30-26-1-9-68*53-47-6-56-8-26-30-21-24-63*46-53-47-6-56-28-8-55-10-59-17-61-44-60*,28.62257225,622,0,8
139,7-4-25-57-35-51-64-52-10-59-68*39-18-54-36-41-34-51-56-8-26-49*3-0-50-43-20-52-8-28-56-6-47*62-15-49-26-16-55-52-64-58-45-36-54-18*42-49-26-8-51-35-41-45-36-54-65*31-11-1-26-30-24-63-6-47-53-46*33-22-13-50-43-20-52-64-51-58*37-32-18-54-19-38-22-13-43-61-60-44*0-50-43-17-10-16-26-30-24-21*31-9-59-17-20-33-22-38-19-66-69*15-49-26-16-10-55-20-43-50-23*28-8-56-6-35-34-25-12-4-7-40-47*49-26-8-51-35-34-41-25-27-67-5*15-49-26-16-55-20-33-22-38-19-66-48-29*14-2-50-33-22-45-41-12-25-4-7*,28.82862364,619,0,8
140,24-63-6-35-58-45-36-38-19-66-48*7-47-6-63-24-30-26-1-9-68*16-26-8-56-51-35-34-41-27-67*4-12-25-41-34-58-33-50-2-14*46-40-7-53-47-6-56-8-26-1-68*29-3-66-19-38-36-45-58-64-52*13-20-52-64-58-34-25-4-7-40-46*11-68-9-59-17-20-33-22-38-54-32-37*31-1-16-10-28-8-56-6-47-53-4-25-57*42-49-26-8-51-34-45-36-38-66-48*60-14-44-61-17-10-55-16-26-30-24-62*18-54-36-45-58-64-52-55-16-26-49-15*21-30-26-8-51-34-45-36-38-19-66-48-39*30-26-16-10-55-20-43-50-23-69-0*65-5-18-54-36-45-58-51-8-26-30-24*,28.74499136,620,0,8
141,1-16-26-30-24-21-63-6-47-53*2-14-61-60-17-20-13-22-33-50*40-47-6-56-8-26-16-1-9-68*20-52-64-58-34-25-4-7-40-46*46-40-7-4-25-34-51-8-26-49*5-65-37-67-27-25-4-7-40-46*37-65-5-54-38-22-33-43-61-60*53-47-6-56-28-8-26-1-11-68-59*31-1-16-26-8-51-35-34-45-36*1-26-8-51-35-34-45-36-54-18-39*37-5-54-36-45-34-51-8-26-49-62-42-15*0-23-2-50-43-20-55-10-28-56-6-47*16-10-52-64-58-45-36-54-18-32*57-25-12-27-41-34-58-64-52-20-17-61-44*63-6-35-34-45-36-19-66-3-69-29-48*,30.95519606,591,0,9
142,37-65-5-54-19-22-33-43-61-60*19-38-36-45-41-34-35-6-63-24*12-4-25-27-41-36-54-18-5-37-67*46-40-7-4-25-27-67-37-5-65*38-22-33-20-10-16-1-49-15-42*18-54-36-45-58-64-52-8-26-49-15-42*0-2-23-50-43-20-55-10-16-26-30-62-21*29-66-19-38-22-33-20-17-59-9-68*7-53-47-6-56-8-26-16-1-9*28-10-17-20-52-64-51-34-25-4-40-46*24-63-6-35-57-34-45-36-54-18-32*31-11-59-17-20-33-22-38-19-54-18*9-68-59-17-50-23-69-3-48-39*63-6-35-34-41-45-36-54-5-65*14-44-60-61-43-13-33-22-19-54-5-67*,31.70665102,590,0,9
143,18-54-36-45-58-64-52-55-16-26-30*2-50-43-17-10-55-16-26-30-24*2-50-43-20-55-16-26-49-15-42*32-54-38-22-13-43-17-59-9-68-11-31*21-63-6-35-34-25-12-4-7-53-47*60-14-44-61-17-55-10-16-26-30-24*49-26-8-28-56-51-34-41-27-67*27-25-12-41-45-36-54-5-67-37*62-21-6-35-57-34-45-36-54-5-65-19*44-61-43-33-58-41-12-4-7-40-46*15-49-26-8-51-35-41-45-36-38-3-66*1-16-26-30-24-63-6-47-7-40-46*29-48-39-18-54-36-45-58-51-35-6-47*23-0-50-43-20-10-16-26-30-24*23-69-38-36-45-41-12-4-7-40-46*,29.44401065,599,0,9
144,32-18-54-36-45-34-35-51-8-26-62*46-40-53-47-6-56-28-8-10-59-11-68*31-9-17-20-52-64-58-41-25-4-7-46*16-55-52-64-58-45-36-54-18-32*39-65-5-67-27-25-4-7-40-46*2-14-44-61-17-10-16-26-30-24-21*48-3-66-38-36-45-34-35-6-63*0-69-29-66-19-38-36-45-34-35-6-47*35-6-56-8-26-49-15-62-24-63*12-25-41-58-34-45-22-38-36-54-5-67-27*23-50-43-20-10-16-1-26-30-24*49-26-16-10-55-20-33-22-38-19-66*18-54-36-45-41-34-57-35-6-47*32-18-54-19-38-22-13-43-61-60*42-15-49-26-8-51-34-41-45-36-54-5-37*,29.11704574,606,0,9
145,0-3-66-19-38-36-45-34-35-6-47*18-54-38-36-45-34-35-6-63-24*27-41-34-35-51-8-26-16-9-68*25-34-41-45-22-38-36-54-5-67-27*7-4-12-41-36-38-66-3-69-23-50-33*14-44-61-17-59-1-16-26-30-24*39-18-54-19-38-36-45-58-64-52*40-4-25-57-35-64-52-20-17-44*2-50-43-17-55-10-16-26-30-63-21-62*31-11-1-16-26-8-28-56-6-47-53*42-15-49-26-8-51-35-41-45-36-54-18-39*32-37-65-5-54-36-45-58-35-6-63*24-63-6-35-34-45-36-38-19-66-48-29*2-50-13-22-45-41-12-25-4-53*46-40-4-25-34-35-64-52-20-17-60*,29.11212406,608,0,9
146,0-2-50-43-17-55-10-16-26-30-24*27-41-34-58-64-52-20-17-61-44*19-38-22-33-20-55-10-59-9-68*62-26-8-52-64-58-45-36-54-18-65-39*7-4-25-41-45-36-38-66-3-48-69-29*15-49-26-8-51-34-41-45-36-19*24-30-26-8-51-35-34-45-36-54*11-68-9-1-26-8-56-6-47-53-46*14-60-61-43-13-22-38-54-5-37-67*9-68-1-16-26-8-56-6-47-40*23-50-43-20-10-16-26-49-15-42*12-41-34-57-35-51-8-26-1-31*28-56-6-63-30-26-16-10-52-64-58-45-36-54-32*47-53-7-4-25-34-35-6-56-8-52-64*2-50-43-17-10-16-26-30-24-21*,29.33571284,600,0,9
147,13-22-36-45-58-64-52-55-10-59-9-68*28-8-51-34-41-45-36-54-18-39*3-66-38-36-45-41-34-35-6-63*24-21-63-6-35-34-45-36-54-18-32-65*27-67-5-18-54-19-38-22-33-20-17-59-11*42-30-26-8-51-58-45-36-38-19-66*23-2-50-33-22-45-41-25-12-4-7*0-50-43-17-55-10-16-26-30-21*30-26-8-51-35-34-41-36-54-5-37*31-1-16-55-20-33-22-38-66-3-48-29-69*21-24-30-26-16-10-55-17-61-60-44-14*40-46-7-53-47-6-56-8-26-1-68-9*21-63-6-35-57-34-45-36-19-66*62-26-8-51-58-45-36-38-19-66*5-18-54-36-45-34-35-51-8-26-49-15*,29.24313534,601,0,9
148,30-26-8-51-34-45-36-38-19-66*29-3-69-23-50-43-20-55-16-26-30-21*31-1-16-26-8-51-35-34-45-36*52-64-58-45-36-38-19-66-3-69*16-26-30-63-6-47-53-7-40-46*14-44-61-17-10-55-16-26-30-24*38-19-22-33-20-55-10-16-26-49-11-68*8-28-56-51-34-35-6-63-30-26*2-50-13-22-45-41-12-25-4-53*47-7-4-25-34-35-6-56-28-8-51-57*15-49-26-16-10-55-20-43-50-23-29-48-39*14-44-60-61-43-50-2-0-69-23*9-59-17-20-33-22-38-54-5-37-65-67-27*15-49-26-8-52-64-58-45-36-38-66-18-32*23-50-43-20-55-10-16-26-30-62-42*,30.17532201,594,0,9
149,4-25-34-35-51-8-26-16-9-68*24-63-6-35-57-34-41-45-36-38*27-25-12-41-45-36-54-5-67-37-32*7-53-47-6-56-8-26-16-1-11*47-7-46-40-4-12-25-34-35-6-56-28*2-50-43-20-55-10-16-26-49-62-42*2-0-23-69-3-66-38-22-33-50*31-11-1-26-8-56-51-34-41-27-67-65-39*5-54-36-45-58-51-8-26-30-24*15-49-1-16-55-20-43-50-23-29*48-3-69-23-50-43-20-10-16-26-30*19-18-54-36-45-41-34-57-35-6-21*14-2-50-43-17-59-1-26-30-24-21*33-58-64-52-55-10-20-13-50-43*4-25-34-35-51-64-52-20-17-61-60-44*,29.63507375,596,0,9
150,55-10-28-8-52-64-58-45-36-54-18-65*42-62-26-8-51-35-34-45-36-54-5-65*2-50-13-22-45-41-25-4-40-46*21-63-6-35-34-45-36-54-5-65*14-44-60-61-17-10-16-26-30-63*7-4-12-41-45-22-33-13-50-2-14*24-63-6-35-51-58-45-36-54-18-39*0-23-3-69-19-38-22-33-20-10-16-26-1-31-11*21-63-6-35-41-45-36-54-5-37*43-17-9-68-59-10-8-28-56-6-47-53*18-54-36-45-41-34-57-35-6-63*31-1-26-8-51-35-34-45-36-54-66-29-48*15-49-1-16-10-52-64-58-45-36-54-18-32*67-27-41-51-56-8-26-1-9-68*27-67-5-54-18-19-38-36-45-41*,28.95117253,618,0,9
151,30-26-1-16-10-28-8-56-6-47-7*29-69-23-50-43-17-59-1-49-15-42*32-18-54-19-38-36-45-58-64-52*26-8-10-16-1-49-62-30-15-42*21-24-63-6-35-51-58-45-36-54-18-39*29-3-69-23-50-43-17-59-9-68*14-2-50-13-20-10-17-44-60-61*31-11-49-1-26-8-51-35-34-41-27-67*19-38-22-33-20-10-16-26-30-62*42-49-26-16-10-55-20-33-22-19-66-48*65-37-5-54-36-45-41-35-51-8-26-49-42*0-23-69-38-36-45-41-12-25-4-53*29-3-66-19-36-45-34-35-6-47-40*57-25-4-12-41-58-64-52-20-17-61-44*46-53-47-6-56-28-8-55-10-59*,29.01036253,617,0,9
152,21-6-35-34-45-36-19-66-3-48*46-40-47-6-63-24-30-26-1-68*6-56-8-26-49-15-62-24-21-63*57-41-27-67-18-54-19-38-36-45-34-35-6-63*65-54-19-38-22-33-20-10-16-26-62*1-16-10-52-64-58-45-36-54-18-32-37-5*0-50-43-17-10-55-16-26-30-24*2-50-33-22-45-41-25-12-4-53*11-9-59-17-20-33-22-38-18-32*2-14-61-17-20-13-22-38-19-66-3-69-23*42-49-26-8-51-34-45-36-38-66-48-39*29-23-50-43-20-55-10-16-26-49*31-1-26-8-51-35-34-45-36-54*60-14-44-61-17-10-28-8-56-6-47*14-2-50-13-22-45-41-12-4-7-46*,28.5693215,634,0,9
153,65-39-48-29-69-23-50-43-17-9-68-11*7-4-25-34-51-64-52-55-10-59*14-2-23-69-38-36-45-34-57-35-6-63-21*31-9-68-1-26-8-56-6-47-7-40*27-67-5-54-66-38-19-36-45-41-58-33-13*47-6-35-58-33-22-38-19-66-48*16-10-55-52-64-58-45-36-54-32-37*15-49-26-8-56-51-35-34-41-27*58-33-20-10-52-55-8-51-35-64*46-53-4-12-25-41-45-36-38-19-66*15-49-26-8-51-35-41-45-36-54-18-39*5-54-36-45-41-34-51-8-26-62*0-50-43-20-52-8-28-56-6-47*53-47-6-56-28-8-10-55-17-61-60-44*3-19-38-22-33-20-10-16-26-49-15-42-30-24*,28.61452001,631,0,9
154,46-40-7-4-25-34-58-33-43-61-60*46-40-4-25-41-58-64-52-20-17-61-44-14*21-63-6-35-41-45-36-54-18-32*11-9-17-20-33-22-38-54-18-65*4-25-12-41-45-22-36-54-5-67-27*53-7-4-12-41-58-64-52-20-17-61-60*66-29-48-3-69-23-50-43-20-55-10-16-26-30*9-68-59-10-52-64-58-41-27-67-37*9-68-1-26-8-56-6-47-7-40*2-0-50-13-22-36-45-34-35-51-8-26-49-15-42*31-1-26-8-51-34-45-36-54-18-32*24-63-6-35-34-45-36-38-19-54*62-42-15-49-26-8-52-64-58-45-36-54-65*39-18-54-36-45-58-64-35-6-63*28-56-51-8-55-10-16-1-26-30-63-6-35-57*,28.54605253,657,0,9
155,44-17-10-8-28-56-6-47-53-46*44-17-55-10-8-28-56-6-47-53*7-40-47-6-56-8-26-30-24-21-63*0-2-50-17-20-52-64-51-34-25-4-7-46*11-31-1-16-10-20-33-22-38-19-54-65*44-61-43-13-22-38-19-54-5-67*31-1-26-8-56-51-35-41-27-67*39-18-54-36-45-58-35-51-8-26-62-42-15*44-61-43-33-58-41-12-4-7-40-46*6-63-30-26-1-16-10-28-8-56*21-24-30-26-16-10-55-17-61-60-14*9-68-59-17-50-23-69-3-48-39*32-37-18-54-36-45-34-35-51-56-8-26-49*21-6-35-57-34-45-36-38-19-66-29*39-18-54-36-45-58-64-35-6-63*,28.63110733,627,0,9
156,60-14-44-61-43-33-22-38-19-54-5-67*65-19-38-22-33-20-55-10-59-9-68*33-22-13-50-43-20-52-64-51-58*62-49-26-8-51-35-34-41-27-67*24-63-6-35-58-45-36-38-19-66-48-39-18*31-11-1-26-8-56-6-47-53-7-40-46*2-0-23-69-38-36-41-25-4-40-46*23-50-43-17-10-16-26-30-24-63*3-66-38-36-45-58-35-6-63-24*37-32-5-54-36-45-34-35-51-8-26-62*12-4-25-57-35-51-8-26-1-9-68*29-3-69-23-50-43-17-59-1-49-42*15-49-26-16-55-20-33-22-38-19-66-48*5-54-36-45-58-35-51-8-26-62*6-21-30-26-1-16-10-8-28-56*,28.64438238,622,0,9
157,32-54-19-38-36-45-34-35-6-63*46-40-7-4-12-41-45-36-19-66*8-28-56-6-35-34-25-4-53-47*62-24-30-26-16-10-17-43-50-23-29-48-39*4-25-57-35-51-64-52-20-17-60-14-2*3-23-50-43-20-55-10-16-26-49-42*27-67-5-54-19-38-22-33-20-10-59-9-11*26-8-51-35-34-45-36-54-18-65*21-6-35-34-45-36-38-19-66-69-0-50-13-33-58*1-26-8-28-56-6-47-7-40-46*54-19-38-22-33-20-17-59-9-68*7-4-12-25-41-45-36-38-69-23*7-47-6-56-8-10-55-17-61-44*19-38-22-33-20-10-16-26-1-31*15-49-26-8-51-35-34-41-36-54-5-37*,28.83512878,619,0,9
158,9-31-11-15-49-1-26-16-10-55-20-33-22-13*63-30-26-8-28-56-51-35-41-27-67-37*28-56-51-35-34-25-4-7-40-46*28-56-51-34-41-45-36-54-18-39*21-24-30-26-16-10-55-20-17-61-60-44-14*48-3-66-38-36-45-41-25-4-53*4-12-25-34-57-41-45-36-54-5-67-27*2-0-50-43-20-55-16-26-49-15-42*47-6-35-34-41-45-36-38-19-66*46-40-53-47-6-56-28-8-10-59-68*62-49-1-16-55-20-43-50-23-69*24-30-26-16-10-20-43-50-23-69*29-19-38-36-45-34-35-51-8-26-49*58-64-52-10-55-20-33-22-38-19-54-18-32*65-5-54-36-45-34-35-51-56-8-26-49*,31.40103937,591,0,10
159,59-1-16-55-52-64-58-45-36-54-18-32*2-50-43-20-55-10-16-26-49-15*2-50-43-20-55-10-16-26-30-24-21*0-69-23-2-50-43-61-44-60-14*23-69-3-38-36-45-41-25-4-53-46-7*67-37-5-54-19-38-22-13-43-61-44*2-50-43-20-55-10-16-26-49-15-42*11-68-9-1-26-8-56-6-47-53-40-12-27*26-8-51-35-41-45-36-54-5-37*16-10-55-20-33-22-38-54-18-32-65*48-39-18-38-36-45-58-64-52-8-26-49*24-30-26-16-10-17-50-23-69-29-66*28-56-51-35-34-45-36-54-5-37*57-35-6-56-8-26-49-15-62-24-63*31-1-16-10-55-52-64-58-45-36*,31.38371483,593,0,10
